pair_id	rows	cols
8589934607	0	2
8589934606	0	2
8589934605	146	2
8589934604	27	2
8589934603	0	2
8589934602	15	2
8589934601	15	2
8589934600	29	2
8589934599	108	2
8589934598	0	2
8589934597	0	2
8589934596	32	2
8589934595	0	2
8589934594	40	2
8589934593	0	2
6442451069	27	2
6442451068	0	2
6442451067	0	2
6442451066	28	2
6442451065	28	2
6442451064	0	2
6442451063	0	2
6442451062	423	2
6442451061	0	2
6442451060	21	2
6442451059	2392	2
6442451058	25	2
6442451057	16	2
6442451056	0	2
6442451055	0	2
6442451054	192	2
6442451053	15	2
6442451052	16	2
6442451051	20	2
6442451050	0	2
6442451049	311	2
6442451048	908	2
6442451047	24	2
6442451046	17	2
6442451045	0	2
6442451044	0	2
6442451043	3211	2
6442451042	0	2
6442451041	225	2
6442451040	0	2
6442451039	0	2
6442451038	0	2
6442451037	0	2
6442451036	362	2
6442451035	23	2
6442451034	562	2
6442451033	0	2
6442451032	38	2
6442451031	24	2
6442451030	0	2
6442451029	22	2
6442451028	0	2
6442451027	44	2
6442451026	300	2
6442451025	0	2
6442451024	38	2
6442451023	0	2
6442451022	23	2
6442451021	26	2
6442451020	25	2
6442451019	0	2
6442451018	0	2
6442451017	36	2
6442451016	111	2
6442451015	0	2
6442451014	72	2
6442451013	47	2
6442451012	27	2
6442451011	0	2
6442451010	1894	2
6442451009	24	2
6442451008	0	2
6442451007	20	2
6442451006	259	2
6442451005	0	2
6442451004	17	2
6442451003	0	2
6442451002	0	2
6442451001	1052	2
6442451000	106	2
6442450999	0	2
6442450998	22	2
6442450997	0	2
6442450996	15	2
6442450995	1464	2
6442450994	16	2
6442450993	37	2
6442450992	214	2
6442450991	2371	2
6442450990	0	2
6442450989	26	2
6442450988	0	2
6442450987	34	2
6442450986	0	2
6442450985	0	2
6442450984	0	2
6442450983	86	2
6442450982	23	2
6442450981	190	2
6442450980	36	2
6442450979	164	2
6442450978	32	2
6442450977	86	2
6442450976	0	2
6442450975	131	2
6442450974	2448	2
6442450973	0	2
6442450972	0	2
6442450971	29	2
6442450970	206	2
6442450969	1644	2
6442450968	0	2
6442450967	0	2
6442450966	0	2
6442450965	432	2
6442450964	0	2
6442450963	0	2
6442450962	0	2
6442450961	1543	2
6442450960	0	2
6442450959	32	2
6442450958	2352	2
6442450957	389	2
6442450956	20	2
6442450955	0	2
6442450954	0	2
6442450953	25	2
6442450952	17	2
6442450951	0	2
6442450950	0	2
6442450949	53	2
6442450948	0	2
6442450947	3203	2
6442450946	28	2
6442450945	32	2
4294967422	0	2
4294967421	0	2
4294967420	0	2
4294967419	0	2
4294967418	0	2
4294967417	21	2
4294967416	19	2
4294967415	0	2
4294967414	52	2
4294967413	0	2
4294967412	0	2
4294967411	0	2
4294967410	0	2
4294967409	181	2
4294967408	27	2
4294967407	15	2
4294967406	0	2
4294967405	0	2
4294967404	0	2
4294967403	84	2
4294967402	0	2
4294967401	0	2
4294967400	0	2
4294967399	0	2
4294967398	19	2
4294967397	0	2
4294967396	0	2
4294967395	17	2
4294967394	0	2
4294967393	153	2
4294967392	56	2
4294967391	428	2
4294967390	0	2
4294967389	0	2
4294967388	0	2
4294967387	0	2
4294967386	0	2
4294967385	0	2
4294967384	0	2
4294967383	0	2
4294967382	15	2
4294967381	0	2
4294967380	0	2
4294967379	0	2
4294967378	0	2
4294967377	15	2
4294967376	85	2
4294967375	0	2
4294967374	0	2
4294967373	0	2
4294967372	0	2
4294967371	0	2
4294967370	0	2
4294967369	0	2
4294967368	0	2
4294967367	0	2
4294967366	0	2
4294967365	0	2
4294967364	117	2
4294967363	0	2
4294967362	0	2
4294967361	18	2
4294967360	0	2
4294967359	0	2
4294967358	0	2
4294967357	0	2
4294967356	0	2
4294967355	0	2
4294967354	0	2
4294967353	0	2
4294967352	0	2
4294967351	0	2
4294967350	53	2
4294967349	0	2
4294967348	0	2
4294967347	0	2
4294967346	15	2
4294967345	0	2
4294967344	0	2
4294967343	0	2
4294967342	0	2
4294967341	73	2
4294967340	17	2
4294967339	0	2
4294967338	0	2
4294967337	27	2
4294967336	0	2
4294967335	0	2
4294967334	0	2
4294967333	0	2
4294967332	0	2
4294967331	0	2
4294967330	0	2
4294967329	0	2
4294967328	0	2
4294967327	0	2
4294967326	0	2
4294967325	0	2
4294967324	0	2
4294967323	0	2
4294967322	0	2
4294967321	0	2
4294967320	0	2
4294967319	19	2
4294967318	0	2
4294967317	16	2
4294967316	0	2
4294967315	18	2
4294967314	0	2
4294967313	396	2
4294967312	0	2
4294967311	0	2
4294967310	18	2
4294967309	0	2
4294967308	15	2
4294967307	46	2
4294967306	0	2
4294967305	0	2
4294967304	48	2
4294967303	75	2
4294967302	0	2
4294967301	221	2
4294967300	0	2
4294967299	0	2
4294967298	0	2
4294967297	0	2
2147483775	0	2
2147483774	0	2
2147483773	17	2
2147483772	0	2
2147483771	0	2
2147483770	0	2
2147483769	0	2
2147483768	19	2
2147483767	114	2
2147483766	0	2
2147483765	0	2
2147483764	0	2
2147483763	19	2
2147483762	16	2
2147483761	143	2
2147483760	15	2
2147483759	347	2
2147483758	0	2
2147483757	0	2
2147483756	15	2
2147483755	15	2
2147483754	0	2
2147483753	0	2
2147483752	0	2
2147483751	209	2
2147483750	91	2
2147483749	0	2
2147483748	77	2
2147483747	19	2
2147483746	18	2
2147483745	44	2
2147483744	0	2
2147483743	0	2
2147483742	22	2
2147483741	0	2
2147483740	16	2
2147483739	0	2
2147483738	0	2
2147483737	15	2
2147483736	0	2
2147483735	16	2
2147483734	0	2
2147483733	0	2
2147483732	23	2
2147483731	0	2
2147483730	0	2
2147483729	31	2
2147483728	0	2
2147483727	16	2
2147483726	0	2
2147483725	496	2
2147483724	851	2
2147483723	0	2
2147483722	20	2
2147483721	0	2
2147483720	16	2
2147483719	0	2
2147483718	18	2
2147483717	18	2
2147483716	0	2
2147483715	0	2
2147483714	157	2
2147483713	0	2
2147483712	24	2
2147483711	97	2
2147483710	0	2
2147483709	18	2
2147483708	79	2
2147483707	0	2
2147483706	31	2
2147483705	17	2
2147483704	0	2
2147483703	74	2
2147483702	0	2
2147483701	0	2
2147483700	0	2
2147483699	18	2
2147483698	0	2
2147483697	16	2
2147483696	140	2
2147483695	0	2
2147483694	16	2
2147483693	18	2
2147483692	0	2
2147483691	498	2
2147483690	0	2
2147483689	21	2
2147483688	0	2
2147483687	0	2
2147483686	0	2
2147483685	23	2
2147483684	15	2
2147483683	44	2
2147483682	1679	2
2147483681	32	2
2147483680	0	2
2147483679	18	2
2147483678	19	2
2147483677	0	2
2147483676	21	2
2147483675	0	2
2147483674	0	2
2147483673	73	2
2147483672	0	2
2147483671	0	2
2147483670	1785	2
2147483669	32	2
2147483668	1361	2
2147483667	16	2
2147483666	19	2
2147483665	0	2
2147483664	0	2
2147483663	22	2
2147483662	0	2
2147483661	475	2
2147483660	142	2
2147483659	20	2
2147483658	0	2
2147483657	56	2
2147483656	46	2
2147483655	20	2
2147483654	19	2
2147483653	0	2
2147483652	0	2
2147483651	0	2
2147483650	0	2
2147483649	15	2
